date,time,symbol1,symbol2,daystoexpiration,volume,volatility,delta,openinterest
3/12/2015,10:15:30,BCS,_012017C5                                      ,680,0,87.491,0.86,0
3/12/2015,10:15:30,BCS,_032015C14                                     ,8,0,51.372,0.876,233
3/12/2015,10:15:30,BCS,_091815C7                                      ,190,0,92.432,0.877,0
3/12/2015,10:15:30,BCS,_032015C16                                     ,8,0,30.79,0.195,1909
3/12/2015,10:15:30,BCS,_041715C19                                     ,36,0,42.093,0.061,0
3/12/2015,10:15:30,BCS,_061915C17                                     ,99,0,24.715,0.215,387
3/12/2015,10:15:30,BCS,_032015C19                                     ,8,0,84.7,0.061,0
3/12/2015,10:15:30,BCS,_041715C14                                     ,36,0,33.133,0.819,0
3/12/2015,10:15:30,BCS,_032015C10                                     ,8,0,176.425,0.912,0
3/12/2015,10:15:30,BCS,_061915C7                                      ,99,0,125.055,0.876,0
3/12/2015,10:15:30,BCS,_041715C15                                     ,36,0,27.918,0.607,103
3/12/2015,10:15:30,BCS,_061915C6                                      ,99,0,160.414,0.863,0
3/12/2015,10:15:30,BCS,_091815C11                                     ,190,0,40.475,0.895,0
3/12/2015,10:15:30,BCS,_041715C22                                     ,36,0,56.954,0.028,0
3/12/2015,10:15:30,BCS,_041715C17                                     ,36,0,27.356,0.122,79
3/12/2015,10:15:30,BCS,_032015C12                                     ,8,0,111.966,0.913,18
3/12/2015,10:15:30,BCS,_011516C8                                      ,309,0,59.646,0.892,4
3/12/2015,10:15:30,BCS,_012017C8                                      ,680,0,46.527,0.886,80
3/12/2015,10:15:30,BCS,_032015C15                                     ,8,0,29.73,0.689,347
3/12/2015,10:15:30,BCS,_032015C28                                     ,8,0,174.946,0.02,0
3/12/2015,10:15:30,BCS,_011516C13                                     ,309,0,31.025,0.751,2401
3/12/2015,10:15:30,BCS,_041715C18                                     ,36,0,33.893,0.073,7
3/12/2015,10:15:30,BCS,_091815C16                                     ,190,0,26.863,0.425,60
3/12/2015,10:15:30,BCS,_011516C30                                     ,309,0,33.541,0.018,31
3/12/2015,10:15:30,BCS,_012017C3                                      ,680,0,164.897,0.859,0
3/12/2015,10:15:30,BCS,_032015C8                                      ,8,0,299.509,0.889,0
3/12/2015,10:15:32,BCS,_061915C21                                     ,99,0,34.941,0.047,0
3/12/2015,10:15:32,BCS,_061915C15                                     ,99,0,28.651,0.573,2358
3/12/2015,10:15:32,BCS,_032015C12                                     ,8,0,111.966,0.913,18
3/12/2015,10:15:32,BCS,_091815C19                                     ,190,0,26.13,0.132,0
3/12/2015,10:15:32,BCS,_032015C15                                     ,8,0,29.73,0.689,347
3/12/2015,10:15:32,BCS,_012017C15                                     ,680,0,27.875,0.551,212
3/12/2015,10:15:32,BCS,_011516C17                                     ,309,7,26.233,0.345,3569
3/12/2015,10:15:32,BCS,_091815C12                                     ,190,0,34.408,0.866,0
3/12/2015,10:15:32,BCS,_091815C18                                     ,190,0,26.141,0.204,1076
3/12/2015,10:15:32,BCS,_091815C17                                     ,190,0,26.822,0.307,490
3/12/2015,10:15:32,BCS,_061915C13                                     ,99,0,33.696,0.847,30
3/12/2015,10:15:32,BCS,_091815C14                                     ,190,0,29.941,0.687,0
3/12/2015,10:15:32,BCS,_041715C15                                     ,36,0,27.918,0.607,103
3/12/2015,10:15:32,BCS,_041715C13                                     ,36,0,44.322,0.889,0
3/12/2015,10:15:32,BCS,_061915C16                                     ,99,0,27.255,0.392,1865
3/12/2015,10:15:32,BCS,_011516C15                                     ,309,0,28.117,0.555,40103
3/12/2015,10:15:32,BCS,_032015C14                                     ,8,0,51.372,0.876,233
3/12/2015,10:15:32,BCS,_032015C13                                     ,8,0,72.99,0.921,0
3/12/2015,10:15:32,BCS,_032015C11                                     ,8,0,150.433,0.91,100
3/12/2015,10:15:32,BCS,_032015C16                                     ,8,0,30.79,0.195,1909
3/12/2015,10:15:32,BCS,_041715C16                                     ,36,0,23.669,0.289,165
3/12/2015,10:15:34,BCS,_061915C23                                     ,99,0,42.684,0.04,0
3/12/2015,10:15:34,BCS,_041715C14                                     ,36,0,34.048,0.81,0
3/12/2015,10:15:34,BCS,_041715C24                                     ,36,0,67.701,0.023,0
3/12/2015,10:15:34,BCS,_011516C25                                     ,309,0,30.643,0.047,88
3/12/2015,10:15:34,BCS,_012017C30                                     ,680,0,29.544,0.055,0
3/12/2015,10:15:34,BCS,_032015C14                                     ,8,0,54.105,0.863,233
3/12/2015,10:15:34,BCS,_032015C24                                     ,8,0,136.723,0.024,0
3/12/2015,10:15:34,BCS,_041715C19                                     ,36,0,42.256,0.061,0
3/12/2015,10:15:34,BCS,_041715C9                                      ,36,0,117.644,0.901,0
3/12/2015,10:15:34,BCS,_032015C26                                     ,8,0,155.349,0.02,0
3/12/2015,10:15:34,BCS,_091815C21                                     ,190,0,27.761,0.061,0
3/12/2015,10:15:34,BCS,_032015C8                                      ,8,0,303.568,0.888,0
3/12/2015,10:15:34,BCS,_041715C12                                     ,36,0,59.01,0.907,0
3/12/2015,10:15:34,BCS,_091815C15                                     ,190,0,28.897,0.559,77
3/12/2015,10:15:34,BCS,_091815C10                                     ,190,0,50.963,0.894,0
3/12/2015,10:15:34,BCS,_091815C13                                     ,190,0,32.691,0.785,0
3/12/2015,10:15:34,BCS,_011516C30                                     ,309,0,33.568,0.018,31
3/12/2015,10:15:34,BCS,_012017C15                                     ,680,0,27.978,0.55,212
3/12/2015,10:15:34,BCS,_011516C5                                      ,309,0,124.054,0.855,0
3/12/2015,10:15:34,BCS,_032015C22                                     ,8,0,115.116,0.028,0
3/12/2015,10:15:34,BCS,_032015C18                                     ,8,0,68.415,0.074,54
3/12/2015,10:15:34,BCS,_061915C17                                     ,99,0,24.855,0.214,387
3/12/2015,10:15:34,BCS,_011516C17                                     ,309,7,26.333,0.345,3569
3/12/2015,10:15:34,BCS,_011516C13                                     ,309,0,31.282,0.749,2401
3/12/2015,10:15:34,BCS,_041715C10                                     ,36,0,90.477,0.913,0
3/12/2015,10:15:34,BCS,_012017C5                                      ,680,0,87.915,0.86,0
3/12/2015,10:15:34,BCS,_012017C12                                     ,680,0,31.289,0.764,162
3/12/2015,10:15:34,BCS,_032015C7                                      ,8,0,391.228,0.875,0
3/12/2015,10:15:34,BCS,_091815C19                                     ,190,0,26.218,0.132,0
3/12/2015,10:15:34,BCS,_091815C17                                     ,190,0,26.94,0.306,490
3/12/2015,10:15:34,BCS,_061915C18                                     ,99,0,26.617,0.127,262
3/12/2015,10:15:34,BCS,_012017C10                                     ,680,0,33.687,0.874,116
3/12/2015,10:15:34,BCS,_032015C20                                     ,8,0,100.368,0.053,0
3/12/2015,10:15:34,BCS,_041715C11                                     ,36,0,77.359,0.908,0
3/12/2015,10:15:34,BCS,_032015C15                                     ,8,0,30.878,0.676,347
3/12/2015,10:15:34,BCS,_012017C25                                     ,680,0,26.213,0.09,0
3/12/2015,10:15:34,BCS,_012017C22                                     ,680,0,25.586,0.156,0
3/12/2015,10:15:34,BCS,_091815C9                                      ,190,0,59.468,0.899,0
3/12/2015,10:15:34,BCS,_032015C25                                     ,8,0,146.839,0.022,0
3/12/2015,10:15:34,BCS,_012017C8                                      ,680,0,46.909,0.884,80
3/12/2015,10:15:34,BCS,_091815C20                                     ,190,0,27.566,0.095,0
3/12/2015,10:15:34,BCS,_011516C8                                      ,309,0,60.642,0.89,4
3/12/2015,10:15:34,BCS,_091815C8                                      ,190,0,74.582,0.888,0
3/12/2015,10:15:34,BCS,_041715C18                                     ,36,0,34.045,0.073,7
3/12/2015,10:15:34,BCS,_032015C9                                      ,8,0,235.178,0.9,0
3/12/2015,10:15:34,BCS,_012017C3                                      ,680,0,165.981,0.859,0
3/12/2015,10:15:34,BCS,_061915C15                                     ,99,0,28.919,0.57,2358
3/12/2015,10:15:34,BCS,_041715C21                                     ,36,0,56.685,0.047,0
3/12/2015,10:15:34,BCS,_061915C12                                     ,99,0,45.712,0.868,130
3/12/2015,10:15:34,BCS,_012017C17                                     ,680,0,27.127,0.408,206
3/12/2015,10:15:34,BCS,_032015C23                                     ,8,0,127.507,0.027,0
3/12/2015,10:15:34,BCS,_091815C18                                     ,190,0,26.228,0.204,1076
3/12/2015,10:15:34,BCS,_041715C22                                     ,36,0,57.144,0.028,0
3/12/2015,10:15:34,BCS,_061915C9                                      ,99,0,83.979,0.89,0
3/12/2015,10:15:34,BCS,_041715C8                                      ,36,0,151.278,0.889,0
3/12/2015,10:15:34,BCS,_091815C7                                      ,190,0,93.603,0.876,0
3/12/2015,10:15:34,BCS,_091815C16                                     ,190,0,27.008,0.424,60
3/12/2015,10:15:34,BCS,_011516C20                                     ,309,0,25.794,0.136,2542
3/12/2015,10:15:34,BCS,_032015C11                                     ,8,0,153.071,0.908,100
3/12/2015,10:15:34,BCS,_061915C21                                     ,99,0,35.027,0.047,0
3/12/2015,10:15:34,BCS,_041715C23                                     ,36,0,63.272,0.027,0
3/12/2015,10:15:34,BCS,_061915C11                                     ,99,0,53.83,0.894,0
3/12/2015,10:15:34,BCS,_061915C14                                     ,99,0,30.73,0.732,131
3/12/2015,10:15:34,BCS,_061915C16                                     ,99,0,27.445,0.39,1865
3/12/2015,10:15:34,BCS,_061915C8                                      ,99,0,104.689,0.882,0
3/12/2015,10:15:34,BCS,_011516C15                                     ,309,0,28.266,0.554,40103
3/12/2015,10:15:34,BCS,_011516C27                                     ,309,0,34.241,0.043,25
3/12/2015,10:15:34,BCS,_041715C16                                     ,36,0,23.92,0.287,165
3/12/2015,10:15:34,BCS,_061915C10                                     ,99,0,67.589,0.894,249
3/12/2015,10:15:34,BCS,_011516C10                                     ,309,0,44.527,0.881,1143
3/12/2015,10:15:34,BCS,_032015C21                                     ,8,0,114.371,0.048,0
3/12/2015,10:15:34,BCS,_091815C12                                     ,190,0,34.825,0.862,0
3/12/2015,10:15:34,BCS,_012017C20                                     ,680,0,26.285,0.239,144
3/12/2015,10:15:34,BCS,_091815C14                                     ,190,0,30.332,0.684,0
3/12/2015,10:15:34,BCS,_061915C19                                     ,99,0,28.955,0.081,0
3/12/2015,10:15:34,BCS,_061915C13                                     ,99,0,34.359,0.841,30
3/12/2015,10:15:34,BCS,_032015C10                                     ,8,0,181.077,0.91,0
3/12/2015,10:15:34,BCS,_061915C6                                      ,99,0,161.999,0.863,0
3/12/2015,10:15:34,BCS,_041715C15                                     ,36,0,28.387,0.602,103
3/12/2015,10:15:34,BCS,_032015C12                                     ,8,0,115.99,0.908,18
3/12/2015,10:15:34,BCS,_032015C28                                     ,8,0,175.312,0.02,0
3/12/2015,10:15:34,BCS,_032015C13                                     ,8,0,76.868,0.912,0
3/12/2015,10:15:34,BCS,_091815C22                                     ,190,0,30.723,0.057,0
3/12/2015,10:15:34,BCS,_041715C20                                     ,36,0,49.88,0.053,0
3/12/2015,10:15:34,BCS,_041715C13                                     ,36,0,45.728,0.881,0
3/12/2015,10:15:34,BCS,_032015C19                                     ,8,0,85.026,0.061,0
3/12/2015,10:15:34,BCS,_032015C27                                     ,8,0,164.135,0.019,0
3/12/2015,10:15:34,BCS,_032015C17                                     ,8,0,49.38,0.096,881
3/12/2015,10:15:34,BCS,_032015C16                                     ,8,0,31.257,0.193,1909
3/12/2015,10:15:34,BCS,_041715C17                                     ,36,0,27.517,0.121,79
3/12/2015,10:15:34,BCS,_091815C11                                     ,190,0,41.061,0.891,0
3/12/2015,10:15:34,BCS,_061915C7                                      ,99,0,125.857,0.875,0
3/12/2015,10:15:34,BCS,_061915C20                                     ,99,0,30.819,0.052,0
3/12/2015,10:15:34,BCS,_011516C22                                     ,309,0,25.968,0.068,352
3/12/2015,10:15:34,BCS,_091815C6                                      ,190,0,119.197,0.864,0
3/12/2015,10:15:34,BCS,_061915C22                                     ,99,0,39.053,0.043,0
3/12/2015,10:15:35,BCS,_032015C15                                     ,8,0,30.878,0.676,347
3/12/2015,10:15:35,BCS,_041715C15                                     ,36,0,28.387,0.602,103
3/12/2015,10:15:35,BCS,_011516C5                                      ,309,0,124.054,0.855,0
3/12/2015,10:15:35,BCS,_032015C19                                     ,8,0,85.026,0.061,0
3/12/2015,10:15:35,BCS,_011516C13                                     ,309,0,31.282,0.749,2401
3/12/2015,10:15:35,BCS,_012017C15                                     ,680,0,27.978,0.55,212
3/12/2015,10:15:37,BCS,_032015C14                                     ,8,0,54.105,0.863,233
3/12/2015,10:15:45,BCS,_041715C19                                     ,36,0,42.256,0.061,0
3/12/2015,10:15:45,BCS,_032015C28                                     ,8,0,175.312,0.02,0
3/12/2015,10:15:45,BCS,_041715C13                                     ,36,0,45.728,0.881,0
3/12/2015,10:15:45,BCS,_011516C20                                     ,309,0,25.794,0.136,2542
3/12/2015,10:15:45,BCS,_061915C7                                      ,99,0,125.857,0.875,0
3/12/2015,10:15:45,BCS,_032015C27                                     ,8,0,164.135,0.019,0
3/12/2015,10:15:45,BCS,_041715C24                                     ,36,0,67.701,0.023,0
3/12/2015,10:15:45,BCS,_011516C17                                     ,309,7,26.333,0.345,3569
3/12/2015,10:15:46,BCS,_041715C15                                     ,36,0,28.387,0.602,103
3/12/2015,10:15:46,BCS,_032015C15                                     ,8,0,30.878,0.676,347
3/12/2015,10:15:48,BCS,_011516C20                                     ,309,0,25.794,0.136,2542
3/12/2015,10:15:50,BCS,_041715C11                                     ,36,0,77.359,0.908,0
3/12/2015,10:15:50,BCS,_032015C13                                     ,8,0,76.868,0.912,0
3/12/2015,10:15:50,BCS,_032015C11                                     ,8,0,153.071,0.908,100
3/12/2015,10:15:50,BCS,_032015C12                                     ,8,0,115.99,0.908,18
3/12/2015,10:15:53,BCS,_091815C19                                     ,190,0,26.218,0.132,0
3/12/2015,10:15:54,BCS,_011516C13                                     ,309,0,31.282,0.749,2401
3/12/2015,10:15:56,BCS,_041715C15                                     ,36,0,28.387,0.602,103
3/12/2015,10:15:57,BCS,_032015C15                                     ,8,0,30.878,0.676,347
3/12/2015,10:15:57,BCS,_041715C15                                     ,36,0,28.387,0.602,103
3/12/2015,10:16:19,BCS,_011516C8                                      ,309,0,59.993,0.891,4
3/12/2015,10:16:19,BCS,_032015C7                                      ,8,0,386.92,0.876,0
3/12/2015,10:16:19,BCS,_032015C17                                     ,8,0,49.184,0.096,881
3/12/2015,10:16:19,BCS,_012017C17                                     ,680,0,27.075,0.409,206
3/12/2015,10:16:19,BCS,_041715C13                                     ,36,0,44.817,0.886,0
3/12/2015,10:16:19,BCS,_032015C12                                     ,8,0,113.355,0.912,18
3/12/2015,10:16:19,BCS,_091815C10                                     ,190,0,50.433,0.896,0
3/12/2015,10:16:19,BCS,_061915C17                                     ,99,0,24.763,0.215,387
3/12/2015,10:16:19,BCS,_041715C19                                     ,36,0,42.149,0.061,0
3/12/2015,10:16:19,BCS,_091815C12                                     ,190,0,34.516,0.865,0
3/12/2015,10:16:19,BCS,_032015C10                                     ,8,0,178.059,0.912,0
3/12/2015,10:16:19,BCS,_061915C8                                      ,99,0,104.265,0.882,0
3/12/2015,10:16:19,BCS,_032015C23                                     ,8,0,127.25,0.027,0
3/12/2015,10:16:19,BCS,_012017C5                                      ,680,0,87.697,0.86,0
3/12/2015,10:16:19,BCS,_032015C19                                     ,8,0,84.812,0.061,0
3/12/2015,10:16:19,BCS,_012017C25                                     ,680,0,26.186,0.091,0
3/12/2015,10:16:19,BCS,_032015C28                                     ,8,0,175.072,0.02,0
3/12/2015,10:16:19,BCS,_061915C7                                      ,99,0,125.64,0.875,0
3/12/2015,10:16:19,BCS,_061915C21                                     ,99,0,34.971,0.047,0
3/12/2015,10:16:19,BCS,_061915C9                                      ,99,0,83.209,0.891,0
3/12/2015,10:16:19,BCS,_061915C23                                     ,99,0,42.623,0.04,0
3/12/2015,10:16:19,BCS,_061915C13                                     ,99,0,33.927,0.845,30
3/12/2015,10:16:19,BCS,_041715C22                                     ,36,0,57.019,0.028,0
3/12/2015,10:16:19,BCS,_061915C10                                     ,99,0,66.753,0.896,249
3/12/2015,10:16:19,BCS,_011516C17                                     ,309,7,26.267,0.345,3569
3/12/2015,10:16:19,BCS,_091815C14                                     ,190,0,30.032,0.686,0
3/12/2015,10:16:19,BCS,_061915C11                                     ,99,0,53.153,0.897,0
3/12/2015,10:16:19,BCS,_041715C11                                     ,36,0,76.723,0.91,0
3/12/2015,10:16:19,BCS,_012017C10                                     ,680,0,33.437,0.877,116
3/12/2015,10:16:19,BCS,_041715C20                                     ,36,0,50.163,0.055,0
3/12/2015,10:16:19,BCS,_091815C9                                      ,190,0,59.183,0.899,0
3/12/2015,10:16:19,BCS,_011516C30                                     ,309,0,33.55,0.018,31
3/12/2015,10:16:19,BCS,_061915C12                                     ,99,0,44.897,0.872,130
3/12/2015,10:16:19,BCS,_091815C11                                     ,190,0,40.673,0.893,0
3/12/2015,10:16:19,BCS,_061915C20                                     ,99,0,30.768,0.052,0
3/12/2015,10:16:19,BCS,_041715C24                                     ,36,0,67.616,0.023,0
3/12/2015,10:16:19,BCS,_032015C22                                     ,8,0,114.871,0.028,0
3/12/2015,10:16:19,BCS,_091815C15                                     ,190,0,28.773,0.56,77
3/12/2015,10:16:19,BCS,_061915C22                                     ,99,0,38.989,0.043,0
3/12/2015,10:16:19,BCS,_032015C26                                     ,8,0,155.163,0.02,0
3/12/2015,10:16:19,BCS,_012017C12                                     ,680,0,31.154,0.765,162
3/12/2015,10:16:19,BCS,_041715C8                                      ,36,0,150.357,0.89,0
3/12/2015,10:16:19,BCS,_041715C16                                     ,36,0,23.756,0.289,165
3/12/2015,10:16:19,BCS,_032015C21                                     ,8,0,114.187,0.048,0
3/12/2015,10:16:19,BCS,_032015C27                                     ,8,0,163.959,0.019,0
3/12/2015,10:16:19,BCS,_012017C8                                      ,680,0,46.514,0.886,80
3/12/2015,10:16:19,BCS,_061915C16                                     ,99,0,27.321,0.391,1865
3/12/2015,10:16:19,BCS,_091815C20                                     ,190,0,27.516,0.095,0
3/12/2015,10:16:19,BCS,_012017C3                                      ,680,0,165.262,0.859,0
3/12/2015,10:16:19,BCS,_041715C23                                     ,36,0,63.142,0.027,0
3/12/2015,10:16:19,BCS,_011516C10                                     ,309,0,43.993,0.883,1143
3/12/2015,10:16:19,BCS,_091815C16                                     ,190,0,26.913,0.425,60
3/12/2015,10:16:19,BCS,_011516C15                                     ,309,0,28.169,0.555,40103
3/12/2015,10:16:19,BCS,_011516C22                                     ,309,0,25.932,0.068,352
3/12/2015,10:16:19,BCS,_061915C14                                     ,99,0,30.474,0.735,131
3/12/2015,10:16:19,BCS,_032015C16                                     ,8,0,30.951,0.194,1909
3/12/2015,10:16:19,BCS,_091815C8                                      ,190,0,73.896,0.889,0
3/12/2015,10:16:19,BCS,_091815C7                                      ,190,0,92.884,0.877,0
3/12/2015,10:16:19,BCS,_011516C13                                     ,309,0,31.114,0.75,2401
3/12/2015,10:16:19,BCS,_032015C13                                     ,8,0,74.375,0.918,0
3/12/2015,10:16:19,BCS,_041715C9                                      ,36,0,116.589,0.902,0
3/12/2015,10:16:19,BCS,_032015C14                                     ,8,0,52.34,0.872,233
3/12/2015,10:16:19,BCS,_032015C18                                     ,8,0,68.214,0.074,54
3/12/2015,10:16:19,BCS,_061915C19                                     ,99,0,28.874,0.081,0
3/12/2015,10:16:19,BCS,_011516C20                                     ,309,0,25.75,0.136,2542
3/12/2015,10:16:19,BCS,_091815C21                                     ,190,0,27.717,0.062,0
3/12/2015,10:16:19,BCS,_041715C18                                     ,36,0,33.945,0.073,7
3/12/2015,10:16:19,BCS,_032015C24                                     ,8,0,136.546,0.024,0
3/12/2015,10:16:19,BCS,_061915C15                                     ,99,0,28.744,0.572,2358
3/12/2015,10:16:19,BCS,_041715C15                                     ,36,0,28.081,0.606,103
3/12/2015,10:16:19,BCS,_012017C30                                     ,680,0,29.52,0.055,0
3/12/2015,10:16:19,BCS,_032015C11                                     ,8,0,150.441,0.91,100
3/12/2015,10:16:19,BCS,_041715C21                                     ,36,0,56.594,0.047,0
3/12/2015,10:16:19,BCS,_011516C25                                     ,309,0,30.609,0.047,88
3/12/2015,10:16:19,BCS,_041715C14                                     ,36,0,33.453,0.816,0
3/12/2015,10:16:19,BCS,_091815C22                                     ,190,0,30.679,0.057,0
3/12/2015,10:16:19,BCS,_061915C6                                      ,99,0,160.982,0.863,0
3/12/2015,10:16:19,BCS,_061915C18                                     ,99,0,26.544,0.127,262
3/12/2015,10:16:19,BCS,_041715C17                                     ,36,0,27.412,0.122,79
3/12/2015,10:16:19,BCS,_011516C27                                     ,309,0,34.207,0.043,25
3/12/2015,10:16:19,BCS,_041715C10                                     ,36,0,89.482,0.914,0
3/12/2015,10:16:19,BCS,_032015C20                                     ,8,0,100.961,0.055,0
3/12/2015,10:16:19,BCS,_032015C8                                      ,8,0,300.005,0.889,0
3/12/2015,10:16:19,BCS,_091815C6                                      ,190,0,118.412,0.865,0
3/12/2015,10:16:19,BCS,_091815C13                                     ,190,0,32.43,0.787,0
3/12/2015,10:16:19,BCS,_012017C20                                     ,680,0,26.248,0.239,144
3/12/2015,10:16:19,BCS,_091815C18                                     ,190,0,26.171,0.204,1076
3/12/2015,10:16:19,BCS,_011516C5                                      ,309,0,123.451,0.855,0
3/12/2015,10:16:19,BCS,_032015C15                                     ,8,0,30.13,0.685,347
3/12/2015,10:16:19,BCS,_091815C17                                     ,190,0,26.863,0.306,490
3/12/2015,10:16:19,BCS,_032015C9                                      ,8,0,233.292,0.9,0
3/12/2015,10:16:19,BCS,_012017C22                                     ,680,0,25.554,0.156,0
3/12/2015,10:16:19,BCS,_032015C25                                     ,8,0,146.797,0.022,0
3/12/2015,10:16:19,BCS,_012017C15                                     ,680,0,27.911,0.551,212
3/12/2015,10:16:19,BCS,_091815C19                                     ,190,0,26.16,0.132,0
3/12/2015,10:16:19,BCS,_041715C12                                     ,36,0,57.742,0.911,0
3/12/2015,10:16:21,BCS,_041715C15                                     ,36,0,28.081,0.606,103
3/12/2015,10:16:21,BCS,_061915C13                                     ,99,0,33.927,0.845,30
3/12/2015,10:16:21,BCS,_032015C15                                     ,8,0,30.13,0.685,347
3/12/2015,10:16:24,BCS,_061915C13                                     ,99,0,33.927,0.845,30
3/12/2015,10:16:25,BCS,_041715C13                                     ,36,0,44.817,0.886,0
3/12/2015,10:16:25,BCS,_041715C24                                     ,36,0,67.616,0.023,0
3/12/2015,10:16:25,BCS,_011516C22                                     ,309,0,25.932,0.068,352
3/12/2015,10:16:28,BCS,_041715C15                                     ,36,0,28.081,0.606,103
3/12/2015,10:16:52,BCS,_041715C15                                     ,36,0,28.081,0.606,103
3/12/2015,10:16:52,BCS,_041715C19                                     ,36,0,42.149,0.061,0
3/12/2015,10:16:52,BCS,_032015C15                                     ,8,0,30.13,0.685,347
3/12/2015,10:16:52,BCS,_091815C14                                     ,190,0,30.032,0.686,0
3/12/2015,10:16:52,BCS,_091815C19                                     ,190,0,26.16,0.132,0
3/12/2015,10:16:52,BCS,_041715C24                                     ,36,0,67.616,0.023,0
3/12/2015,10:16:52,BCS,_061915C15                                     ,99,0,28.744,0.572,2358
3/12/2015,10:16:55,BCS,_041715C19                                     ,36,0,42.149,0.061,0
3/12/2015,10:16:55,BCS,_032015C27                                     ,8,0,163.959,0.019,0
3/12/2015,10:16:55,BCS,_011516C13                                     ,309,0,31.114,0.75,2401
3/12/2015,10:16:55,BCS,_032015C28                                     ,8,0,175.072,0.02,0
3/12/2015,10:16:55,BCS,_041715C24                                     ,36,0,67.616,0.023,0
3/12/2015,10:16:55,BCS,_041715C13                                     ,36,0,44.817,0.886,0
3/12/2015,10:16:55,BCS,_091815C21                                     ,190,0,27.717,0.062,0
3/12/2015,10:16:56,BCS,_091815C14                                     ,190,0,30.032,0.686,0
3/12/2015,10:16:56,BCS,_032015C15                                     ,8,0,30.13,0.685,347
3/12/2015,10:16:56,BCS,_041715C16                                     ,36,0,23.756,0.289,165
3/12/2015,10:16:56,BCS,_061915C18                                     ,99,0,26.544,0.127,262
3/12/2015,10:16:56,BCS,_041715C13                                     ,36,0,44.817,0.886,0
3/12/2015,10:16:56,BCS,_091815C13                                     ,190,0,32.43,0.787,0
3/12/2015,10:16:56,BCS,_091815C18                                     ,190,0,26.171,0.204,1076
3/12/2015,10:16:56,BCS,_041715C15                                     ,36,0,28.081,0.606,103
3/12/2015,10:16:58,BCS,_041715C17                                     ,36,0,27.446,0.121,79
3/12/2015,10:16:58,BCS,_041715C10                                     ,36,0,89.992,0.914,0
3/12/2015,10:16:58,BCS,_061915C12                                     ,99,0,44.897,0.872,130
3/12/2015,10:16:58,BCS,_041715C15                                     ,36,0,28.181,0.604,103
3/12/2015,10:16:58,BCS,_012017C15                                     ,680,0,27.933,0.551,212
3/12/2015,10:16:58,BCS,_011516C22                                     ,309,0,25.944,0.068,352
3/12/2015,10:16:58,BCS,_061915C10                                     ,99,0,67.022,0.896,249
3/12/2015,10:16:58,BCS,_061915C17                                     ,99,0,24.793,0.215,387
3/12/2015,10:16:58,BCS,_011516C17                                     ,309,7,26.267,0.345,3569
3/12/2015,10:16:58,BCS,_091815C19                                     ,190,0,26.179,0.132,0
3/12/2015,10:16:58,BCS,_091815C11                                     ,190,0,40.673,0.893,0
3/12/2015,10:16:59,BCS,_012017C30                                     ,680,0,29.528,0.055,0
3/12/2015,10:16:59,BCS,_012017C10                                     ,680,0,33.519,0.876,116
3/12/2015,10:16:59,BCS,_091815C17                                     ,190,0,26.888,0.306,490
3/12/2015,10:16:59,BCS,_032015C14                                     ,8,0,52.926,0.869,233
3/12/2015,10:16:59,BCS,_091815C7                                      ,190,0,93.149,0.877,0
3/12/2015,10:16:59,BCS,_032015C21                                     ,8,0,114.247,0.048,0
3/12/2015,10:16:59,BCS,_041715C24                                     ,36,0,67.644,0.023,0
3/12/2015,10:16:59,BCS,_061915C22                                     ,99,0,39.01,0.043,0
3/12/2015,10:16:59,BCS,_041715C12                                     ,36,0,58.638,0.908,0
3/12/2015,10:16:59,BCS,_091815C14                                     ,190,0,30.087,0.685,0
3/12/2015,10:16:59,BCS,_061915C19                                     ,99,0,28.901,0.081,0
3/12/2015,10:16:59,BCS,_032015C10                                     ,8,0,179.058,0.911,0
3/12/2015,10:16:59,BCS,_041715C20                                     ,36,0,50.065,0.054,0
3/12/2015,10:16:59,BCS,_091815C20                                     ,190,0,27.532,0.095,0
3/12/2015,10:16:59,BCS,_032015C23                                     ,8,0,127.334,0.027,0
3/12/2015,10:16:59,BCS,_061915C18                                     ,99,0,26.568,0.127,262
3/12/2015,10:16:59,BCS,_091815C11                                     ,190,0,40.806,0.893,0
3/12/2015,10:16:59,BCS,_012017C17                                     ,680,0,27.092,0.408,206
3/12/2015,10:16:59,BCS,_012017C12                                     ,680,0,31.198,0.764,162
3/12/2015,10:16:59,BCS,_011516C10                                     ,309,0,44.115,0.883,1143
3/12/2015,10:16:59,BCS,_091815C22                                     ,190,0,30.693,0.057,0
3/12/2015,10:16:59,BCS,_061915C10                                     ,99,0,67.022,0.896,249
3/12/2015,10:16:59,BCS,_061915C6                                      ,99,0,161.399,0.863,0
3/12/2015,10:16:59,BCS,_061915C14                                     ,99,0,30.557,0.734,131
3/12/2015,10:16:59,BCS,_041715C8                                      ,36,0,150.073,0.89,0
3/12/2015,10:16:59,BCS,_041715C14                                     ,36,0,33.648,0.814,0
3/12/2015,10:16:59,BCS,_032015C13                                     ,8,0,75.207,0.916,0
3/12/2015,10:16:59,BCS,_012017C22                                     ,680,0,25.564,0.156,0
3/12/2015,10:16:59,BCS,_041715C16                                     ,36,0,23.809,0.288,165
3/12/2015,10:16:59,BCS,_011516C20                                     ,309,0,25.765,0.136,2542
3/12/2015,10:16:59,BCS,_091815C21                                     ,190,0,27.731,0.062,0
3/12/2015,10:16:59,BCS,_032015C28                                     ,8,0,175.15,0.02,0
